98.44 7.36 90.5648 6.7712
100.28 3.68 92.2576 3.3856
103.04 4.6 94.7968 4.232
104.88 5.52 96.4896 5.0784
107.64 7.36 99.0288 6.7712
108.56 6.44 99.8752 5.9248
114.08 11.96 104.9536 11.0032
117.76 17.48 108.3392 16.0816
120.52 18.4 110.8784 16.928
123.28 23.0 113.4176 21.16
128.8 31.28 118.496 28.7776
135.24 38.64 124.4208 35.5488
136.16 40.48 125.2672 37.2416
138.92 42.32 127.8064 38.9344
140.76 44.16 129.4992 40.6272
148.12 57.04 136.2704 52.4768
149.04 57.96 137.1168 53.3232
153.64 63.48 141.3488 58.4016
156.4 69.0 143.888 63.48
160.08 72.68 147.2736 66.8656
163.76 78.2 150.6592 71.944
175.72 99.36 161.6624 91.4112
177.56 103.04 163.3552 94.7968
180.32 100.28 165.8944 92.2576
182.16 103.04 167.5872 94.7968
189.52 115.0 174.3584 105.8
195.04 124.2 179.4368 114.264
193.2 120.52 177.744 110.8784
194.12 124.2 178.5904 114.264
196.88 131.56 181.1296 121.0352
205.16 155.48 188.7472 143.0416
210.68 173.88 193.8256 159.9696
219.88 199.64 202.2896 183.6688
219.88 195.04 202.2896 179.4368
224.48 195.04 206.5216 179.4368
230.92 202.4 212.4464 186.208
238.28 212.52 219.2176 195.5184
241.04 217.12 221.7568 199.7504
245.64 230.92 225.9888 212.4464
245.64 237.36 225.9888 218.3712
248.4 241.96 228.528 222.6032
251.16 249.32 231.0672 229.3744
254.84 268.64 234.4528 247.1488
260.36 288.88 239.5312 265.7696
259.44 297.16 238.6848 273.3872
261.28 307.28 240.3776 282.6976
263.12 312.8 242.0704 287.776
268.64 331.2 247.1488 304.704
269.56 341.32 247.9952 314.0144
273.24 363.4 251.3808 334.328
274.16 373.52 252.2272 343.6384
275.08 388.24 253.0736 357.1808
277.84 396.52 255.6128 364.7984
281.52 409.4 258.9984 376.648
281.52 416.76 258.9984 383.4192
281.52 431.48 258.9984 396.9616
283.36 446.2 260.6912 410.504
284.28 461.84 261.5376 424.8928
284.28 466.44 261.5376 429.1248
287.96 474.72 264.9232 436.7424
290.72 490.36 267.4624 451.1312
290.72 498.64 267.4624 458.7488
287.96 501.4 264.9232 461.288
286.12 498.64 263.2304 458.7488
284.28 497.72 261.5376 457.9024
283.36 495.88 260.6912 456.2096
276.0 483.92 253.92 445.2064
272.32 482.08 250.5344 443.5136
265.88 471.04 244.6096 433.3568
265.88 462.76 244.6096 425.7392
268.64 473.8 247.1488 435.896
267.72 472.88 246.3024 435.0496
263.12 467.36 242.0704 429.9712
264.04 465.52 242.9168 428.2784
261.28 471.04 240.3776 433.3568
262.2 485.76 241.224 446.8992
264.04 487.6 242.9168 448.592
262.2 489.44 241.224 450.2848
260.36 494.04 239.5312 454.5168
260.36 511.52 239.5312 470.5984
259.44 513.36 238.6848 472.2912
256.68 516.12 236.1456 474.8304
254.84 517.96 234.4528 476.5232
253.92 527.16 233.6064 484.9872
252.08 530.84 231.9136 488.3728
253.0 546.48 232.76 502.7616
256.68 560.28 236.1456 515.4576
256.68 568.56 236.1456 523.0752
255.76 574.08 235.2992 528.1536
260.36 590.64 239.5312 543.3888
259.44 598.92 238.6848 551.0064
261.28 610.88 240.3776 562.0096
259.44 604.44 238.6848 556.0848
260.36 606.28 239.5312 557.7776
262.2 614.56 241.224 565.3952
265.88 636.64 244.6096 585.7088
265.88 643.08 244.6096 591.6336
263.12 641.24 242.0704 589.9408
259.44 638.48 238.6848 587.4016
257.6 634.8 236.992 584.016
250.24 632.96 230.2208 582.3232
247.48 632.04 227.6816 581.4768
239.2 621.0 220.064 571.32
232.76 615.48 214.1392 566.2416
223.56 604.44 205.6752 556.0848
219.88 603.52 202.2896 555.2384
208.84 598.92 192.1328 551.0064
196.88 592.48 181.1296 545.0816
194.12 597.08 178.5904 549.3136
185.84 599.84 170.9728 551.8528
180.32 598.0 165.8944 550.16
166.52 597.08 153.1984 549.3136
160.08 591.56 147.2736 544.2352
152.72 591.56 140.5024 544.2352
149.96 591.56 137.9632 544.2352
143.52 584.2 132.0384 537.464
140.76 580.52 129.4992 534.0784
134.32 576.84 123.5744 530.6928
132.48 575.0 121.8816 529.0
126.04 570.4 115.9568 524.768
121.44 568.56 111.7248 523.0752
118.68 568.56 109.1856 523.0752
112.24 566.72 103.2608 521.3824
108.56 563.96 99.8752 518.8432
106.72 557.52 98.1824 512.9184
103.96 551.08 95.6432 506.9936
98.44 540.04 90.5648 496.8368
94.76 531.76 87.1792 489.2192
92.0 522.56 84.64 480.7552
90.16 517.96 82.9472 476.5232
82.8 506.92 76.176 466.3664
78.2 499.56 71.944 459.5952
69.0 488.52 63.48 449.4384
65.32 484.84 60.0944 446.0528
63.48 472.88 58.4016 435.0496
63.48 463.68 58.4016 426.5856
59.8 456.32 55.016 419.8144
54.28 448.96 49.9376 413.0432
49.68 444.36 45.7056 408.8112
39.56 426.88 36.3952 392.7296
36.8 414.0 33.856 380.88
32.2 399.28 29.624 367.3376
30.36 396.52 27.9312 364.7984
23.92 379.04 22.0064 348.7168
21.16 373.52 19.4672 343.6384
17.48 356.04 16.0816 327.5568
15.64 349.6 14.3888 321.632
16.56 344.08 15.2352 316.5536
13.8 336.72 12.696 309.7824
4.6 312.8 4.232 287.776
0.0 300.84 0.0 276.7728
-4.6 278.76 -4.232 256.4592
-6.44 271.4 -5.9248 249.688
-9.2 259.44 -8.464 238.6848
-10.12 243.8 -9.3104 224.296
-11.04 235.52 -10.1568 216.6784
-8.28 216.2 -7.6176 198.904
-9.2 209.76 -8.464 192.9792
-11.04 195.04 -10.1568 179.4368
-11.96 184.92 -11.0032 170.1264
-20.24 155.48 -18.6208 143.0416
-22.08 141.68 -20.3136 130.3456
-25.76 115.92 -23.6992 106.6464
-27.6 103.04 -25.392 94.7968
-33.12 80.04 -30.4704 73.6368
-34.96 69.0 -32.1632 63.48
-36.8 50.6 -33.856 46.552
-35.88 43.24 -33.0096 39.7808
-31.28 34.04 -28.7776 31.3168
-24.84 30.36 -22.8528 27.9312
-22.08 25.76 -20.3136 23.6992
-17.48 18.4 -16.0816 16.928
-13.8 17.48 -12.696 16.0816
-7.36 9.2 -6.7712 8.464
-4.6 6.44 -4.232 5.9248
1.84 0.0 1.6928 0.0
3.68 -2.76 3.3856 -2.5392
10.12 -9.2 9.3104 -8.464
12.88 -11.96 11.8496 -11.0032
19.32 -18.4 17.7744 -16.928
22.08 -19.32 20.3136 -17.7744
31.28 -19.32 28.7776 -17.7744
33.12 -18.4 30.4704 -16.928
41.4 -14.72 38.088 -13.5424
45.08 -15.64 41.4736 -14.3888
51.52 -14.72 47.3984 -13.5424
55.2 -13.8 50.784 -12.696
59.8 -10.12 55.016 -9.3104
66.24 -6.44 60.9408 -5.9248
69.0 -4.6 63.48 -4.232
75.44 3.68 69.4048 3.3856
80.96 8.28 74.4832 7.6176
85.56 8.28 78.7152 7.6176
84.64 4.6 77.8688 4.232
92.0 9.2 84.64 8.464
97.52 17.48 89.7184 16.0816
102.12 23.92 93.9504 22.0064
103.04 28.52 94.7968 26.2384
107.64 35.88 99.0288 33.0096
107.64 39.56 99.0288 36.3952
110.4 48.76 101.568 44.8592
114.08 54.28 104.9536 49.9376
113.16 52.44 104.1072 48.2448
115.92 48.76 106.6464 44.8592
117.76 44.16 108.3392 40.6272
116.84 44.16 107.4928 40.6272
116.84 45.08 107.4928 41.4736
114.08 39.56 104.9536 36.3952
112.24 40.48 103.2608 37.2416
109.48 30.36 100.7216 27.9312
105.8 20.24 97.336 18.6208
103.96 9.2 95.6432 8.464
102.12 11.96 93.9504 11.0032
108.56 15.64 99.8752 14.3888
108.56 14.72 99.8752 13.5424
131.56 78.2 121.0352 71.944
124.2 48.76 114.264 44.8592
122.36 46.0 112.5712 42.32
121.44 44.16 111.7248 40.6272
122.36 42.32 112.5712 38.9344
126.04 51.52 115.9568 47.3984
126.96 54.28 116.8032 49.9376
126.96 53.36 116.8032 49.0912
126.96 57.04 116.8032 52.4768
127.88 61.64 117.6496 56.7088
127.88 57.96 117.6496 53.3232
125.12 53.36 115.1104 49.0912
128.8 58.88 118.496 54.1696
123.28 52.44 113.4176 48.2448
123.28 46.0 113.4176 42.32
131.56 54.28 121.0352 49.9376
138.92 69.0 127.8064 63.48
138.92 67.16 127.8064 61.7872
140.76 65.32 129.4992 60.0944
140.76 59.8 129.4992 55.016
149.04 64.4 137.1168 59.248
156.4 80.04 143.888 73.6368
171.12 101.2 157.4304 93.104
176.64 116.84 162.5088 107.4928
192.28 149.96 176.8976 137.9632
195.96 154.56 180.2832 142.1952
197.8 153.64 181.976 141.3488
201.48 157.32 185.3616 144.7344
215.28 173.88 198.0576 159.9696
222.64 187.68 204.8288 172.6656
235.52 214.36 216.6784 197.2112
240.12 242.88 220.9104 223.4496
247.48 255.76 227.6816 235.2992
246.56 266.8 226.8352 245.456
243.8 267.72 224.296 246.3024
241.04 276.92 221.7568 254.7664
241.96 277.84 222.6032 255.6128
246.56 293.48 226.8352 270.0016
252.08 310.96 231.9136 286.0832
257.6 333.04 236.992 306.3968
256.68 332.12 236.1456 305.5504
253.92 340.4 233.6064 313.168
261.28 360.64 240.3776 331.7888
270.48 397.44 248.8416 365.6448
272.32 404.8 250.5344 372.416
271.4 421.36 249.688 387.6512
277.84 436.08 255.6128 401.1936
272.32 447.12 250.5344 411.3504
275.08 467.36 253.0736 429.9712
276.92 480.24 254.7664 441.8208
277.84 497.72 255.6128 457.9024
277.84 504.16 255.6128 463.8272
276.92 519.8 254.7664 478.216
281.52 530.84 258.9984 488.3728
284.28 550.16 261.5376 506.1472
283.36 555.68 260.6912 511.2256
278.76 575.0 256.4592 529.0
280.6 576.84 258.152 530.6928
278.76 581.44 256.4592 534.9248
276.0 586.96 253.92 540.0032
267.72 599.84 246.3024 551.8528
265.88 600.76 244.6096 552.6992
258.52 592.48 237.8384 545.0816
255.76 583.28 235.2992 536.6176
254.84 587.88 234.4528 540.8496
249.32 606.28 229.3744 557.7776
247.48 612.72 227.6816 563.7024
240.12 615.48 220.9104 566.2416
236.44 616.4 217.5248 567.088
234.6 615.48 215.832 566.2416
230.92 612.72 212.4464 563.7024
222.64 611.8 204.8288 562.856
215.28 609.04 198.0576 560.3168
208.84 610.88 192.1328 562.0096
210.68 608.12 193.8256 559.4704
207.92 598.92 191.2864 551.0064
203.32 598.92 187.0544 551.0064
195.96 598.0 180.2832 550.16
190.44 598.0 175.2048 550.16
189.52 593.4 174.3584 545.928
180.32 582.36 165.8944 535.7712
181.24 590.64 166.7408 543.3888
184.92 587.88 170.1264 540.8496
184.92 592.48 170.1264 545.0816
187.68 602.6 172.6656 554.392
187.68 599.84 172.6656 551.8528
182.16 590.64 167.5872 543.3888
178.48 588.8 164.2016 541.696
170.2 580.52 156.584 534.0784
162.84 573.16 149.8128 527.3072
151.8 555.68 139.656 511.2256
151.8 550.16 139.656 506.1472
149.96 560.28 137.9632 515.4576
146.28 565.8 134.5776 520.536
141.68 563.96 130.3456 518.8432
127.88 546.48 117.6496 502.7616
122.36 539.12 112.5712 495.9904
113.16 525.32 104.1072 483.2944
106.72 518.88 98.1824 477.3696
96.6 508.76 88.872 468.0592
93.84 502.32 86.3328 462.1344
81.88 488.52 75.3296 449.4384
78.2 482.08 71.944 443.5136
71.76 469.2 66.0192 431.664
69.0 461.84 63.48 424.8928
65.32 455.4 60.0944 418.968
66.24 455.4 60.9408 418.968
64.4 446.2 59.248 410.504
62.56 440.68 57.5552 405.4256
57.04 429.64 52.4768 395.2688
50.6 417.68 46.552 384.2656
46.92 404.8 43.1664 372.416
36.8 382.72 33.856 352.1024
33.12 375.36 30.4704 345.3312
29.44 368.92 27.0848 339.4064
30.36 369.84 27.9312 340.2528
23.92 357.88 22.0064 329.2496
13.8 333.96 12.696 307.2432
-6.44 283.36 -5.9248 260.6912
-8.28 276.92 -7.6176 254.7664
11.96 307.28 11.0032 282.6976
16.56 315.56 15.2352 290.3152
7.36 287.04 6.7712 264.0768
0.0 266.8 0.0 245.456
-5.52 238.28 -5.0784 219.2176
-7.36 223.56 -6.7712 205.6752
-4.6 228.16 -4.232 209.9072
0.92 230.92 0.8464 212.4464
2.76 227.24 2.5392 209.0608
-0.92 219.88 -0.8464 202.2896
-7.36 214.36 -6.7712 197.2112
-14.72 196.88 -13.5424 181.1296
-19.32 191.36 -17.7744 176.0512
-18.4 186.76 -16.928 171.8192
-14.72 185.84 -13.5424 170.9728
-15.64 182.16 -14.3888 167.5872
-18.4 178.48 -16.928 164.2016
-26.68 164.68 -24.5456 151.5056
-27.6 157.32 -25.392 144.7344
-26.68 136.16 -24.5456 125.2672
-28.52 120.52 -26.2384 110.8784
-28.52 116.84 -26.2384 107.4928
-31.28 106.72 -28.7776 98.1824
-30.36 102.12 -27.9312 93.9504
-23.92 92.92 -22.0064 85.4864
-21.16 89.24 -19.4672 82.1008
-15.64 77.28 -14.3888 71.0976
-11.96 71.76 -11.0032 66.0192
-7.36 62.56 -6.7712 57.5552
-2.76 59.8 -2.5392 55.016
4.6 53.36 4.232 49.0912
3.68 50.6 3.3856 46.552
8.28 38.64 7.6176 35.5488
8.28 35.88 7.6176 33.0096
-4.6 21.16 -4.232 19.4672
9.2 14.72 8.464 13.5424
16.56 20.24 15.2352 18.6208
28.52 11.04 26.2384 10.1568
31.28 12.88 28.7776 11.8496
35.88 17.48 33.0096 16.0816
42.32 24.84 38.9344 22.8528
49.68 19.32 45.7056 17.7744
51.52 13.8 47.3984 12.696
60.72 22.08 55.8624 20.3136
65.32 26.68 60.0944 24.5456
68.08 19.32 62.6336 17.7744
69.92 19.32 64.3264 17.7744
75.44 18.4 69.4048 16.928
78.2 20.24 71.944 18.6208
85.56 23.0 78.7152 21.16
89.24 19.32 82.1008 17.7744
89.24 17.48 82.1008 16.0816
93.84 15.64 86.3328 14.3888
97.52 17.48 89.7184 16.0816
107.64 26.68 99.0288 24.5456
110.4 33.12 101.568 30.4704
120.52 46.92 110.8784 43.1664
123.28 52.44 113.4176 48.2448
131.56 64.4 121.0352 59.248
134.32 66.24 123.5744 60.9408
131.56 54.28 121.0352 49.9376
132.48 54.28 121.8816 49.9376
138.0 64.4 126.96 59.248
139.84 65.32 128.6528 60.0944
139.84 67.16 128.6528 61.7872
141.68 68.08 130.3456 62.6336
149.04 76.36 137.1168 70.2512
157.32 87.4 144.7344 80.408
160.08 92.92 147.2736 85.4864
170.2 104.88 156.584 96.4896
174.8 112.24 160.816 103.2608
185.84 128.8 170.9728 118.496
190.44 136.16 175.2048 125.2672
198.72 150.88 182.8224 138.8096
203.32 158.24 187.0544 145.5808
210.68 174.8 193.8256 160.816
215.28 182.16 198.0576 167.5872
222.64 198.72 204.8288 182.8224
226.32 205.16 208.2144 188.7472
233.68 225.4 214.9856 207.368
238.28 235.52 219.2176 216.6784
245.64 253.0 225.9888 232.76
251.16 271.4 231.0672 249.688
256.68 282.44 236.1456 259.8448
262.2 306.36 241.224 281.8512
265.88 318.32 244.6096 292.8544
269.56 336.72 247.9952 309.7824
269.56 345.92 247.9952 318.2464
275.08 362.48 253.0736 333.4816
276.92 369.84 254.7664 340.2528
278.76 391.92 256.4592 360.5664
279.68 401.12 257.3056 369.0304
280.6 417.68 258.152 384.2656
279.68 423.2 257.3056 389.344
282.44 434.24 259.8448 399.5008
283.36 437.0 260.6912 402.04
283.36 447.12 260.6912 411.3504
283.36 460.0 260.6912 423.2
282.44 464.6 259.8448 427.432
283.36 477.48 260.6912 439.2816
282.44 483.92 259.8448 445.2064
282.44 497.72 259.8448 457.9024
284.28 504.16 261.5376 463.8272
283.36 506.0 260.6912 465.52
283.36 512.44 260.6912 471.4448
279.68 537.28 257.3056 494.2976
279.68 544.64 257.3056 501.0688
277.84 556.6 255.6128 512.072
276.0 563.04 253.92 517.9968
275.08 571.32 253.0736 525.6144
275.08 576.84 253.0736 530.6928
270.48 584.2 248.8416 537.464
270.48 579.6 248.8416 533.232
